ID,DB,Dataset_ID,Table_Name,Short_Name,Long_Name,Unit,Temporal_Res_ID,Spatial_Res_ID,Temporal_Coverage_Begin,Temporal_Coverage_End,Lat_Coverage_Begin,Lat_Coverage_End,Lon_Coverage_Begin,Lon_Coverage_End,Grid_Mapping,Make_ID,Sensor_ID,Process_ID,Study_Domain_ID,Comment,Visualize,Data_Type
5662,Opedia,365,tblKM1605_HL3_sediment_trap_flux,particulate_nitrogen_flux ,particulate nitrogen flux,mg N/m2/day,7,1,2016-03-24 13:43:00,2016-03-24 13:43:00,21,21,-157,-157,CRS,1,2,2,4,,True,int
5663,Opedia,365,tblKM1605_HL3_sediment_trap_flux,particulate_nitrogen_flux_stdev,particulate nitrogen flux standard deviation,mg N/m2/day,7,1,2016-03-24 13:43:00,2016-03-24 13:43:00,21,21,-157,-157,CRS,1,2,2,4,,False,int
5664,Opedia,365,tblKM1605_HL3_sediment_trap_flux,particulate_silica_flux,particulate silica flux,mg Si/m2/day,7,1,2016-03-24 13:43:00,2016-03-24 13:43:00,21,21,-157,-157,CRS,1,2,2,4,,True,float
5665,Opedia,365,tblKM1605_HL3_sediment_trap_flux,particulate_silica_flux_stdev,particulate silica flux standard deviation,mg Si/m2/day,7,1,2016-03-24 13:43:00,2016-03-24 13:43:00,21,21,-157,-157,CRS,1,2,2,4,,False,float
5666,Opedia,366,tblKOK1607_HL4_ammonia_oxidation,station_cast,station number and cast number,,7,1,2016-05-11 17:00:00,2016-05-13 16:30:00,22,23,-157,-155,CRS,1,0,2,4,,False,datetime
5667,Opedia,366,tblKOK1607_HL4_ammonia_oxidation,ammonia_oxidation,ammonia oxidation,nmol N/L/day,7,1,2016-05-11 17:00:00,2016-05-13 16:30:00,22,23,-157,-155,CRS,1,2,2,4,,True,float
5668,Opedia,366,tblKOK1607_HL4_ammonia_oxidation,ammonia_oxidation_stdev,ammonia oxidation standard deviation,nmol N/ L/day,7,1,2016-05-11 17:00:00,2016-05-13 16:30:00,22,23,-157,-155,CRS,1,2,2,4,,False,float
5669,Opedia,367,tblKOK1607_HL4_amoA_gene_abundances,station,station number,,7,1,2016-05-11 17:00:00,2016-05-13 16:30:00,22,23,-157,-155,CRS,1,0,2,4,,False,datetime
5670,Opedia,367,tblKOK1607_HL4_amoA_gene_abundances,archaea_amoA_clade_A,Archaea clade A amoA Gene Abundance,genes/L,7,1,2016-05-11 17:00:00,2016-05-13 16:30:00,22,23,-157,-155,CRS,1,2,2,4,,True,float
5671,Opedia,367,tblKOK1607_HL4_amoA_gene_abundances,archaea_amoA_clade_B,Archaea clade B amoA Gene Abundance,genes/L,7,1,2016-05-11 17:00:00,2016-05-13 16:30:00,22,23,-157,-155,CRS,1,2,2,4,,True,float
5672,Opedia,368,tblKOK1507_HLB2_dark_14C_Carbon_fixation,station,station number,,7,1,2015-07-26 14:00:00,2015-07-31 13:30:00,24,24,-156,-156,CRS,1,0,2,4,,False,datetime
5675,Opedia,369,tblHOT221_247_14C_PP_02um,hot_cruise,HOT cruise number,,7,1,2010-05-18 11:44:00,2012-10-08 00:00:00,22,22,-158,-158,CRS,1,0,2,4,,False,datetime
5676,Opedia,369,tblHOT221_247_14C_PP_02um,cast,cast number,,7,1,2010-05-18 11:44:00,2012-10-08 00:00:00,22,22,-158,-158,CRS,1,0,2,4,,False,float
5679,Opedia,370,tblKM1709_MS_Fe_14C_PP,event,event,,7,1,2017-07-08 05:30:00,2017-07-15 06:56:00,24,26,-158,-158,CRS,1,0,2,4,,False,datetime
5680,Opedia,370,tblKM1709_MS_Fe_14C_PP,eddy,eddy type,,7,1,2017-07-08 05:30:00,2017-07-15 06:56:00,24,26,-158,-158,CRS,1,0,2,4,,False,float
5681,Opedia,370,tblKM1709_MS_Fe_14C_PP,sample,sample name,,7,1,2017-07-08 05:30:00,2017-07-15 06:56:00,24,26,-158,-158,CRS,1,0,2,4,,False,float
5682,Opedia,370,tblKM1709_MS_Fe_14C_PP,C14_assimilation,14C assimilation,umol C/L/d,7,1,2017-07-08 05:30:00,2017-07-15 06:56:00,24,26,-158,-158,CRS,1,2,2,4,,True,int
5683,Opedia,372,tblKM1709_MS_Fe_Leu_incorp,event,event,,7,1,2017-07-08 05:30:00,2017-07-15 06:56:00,24,26,-158,-158,CRS,1,0,2,4,,False,datetime
5684,Opedia,372,tblKM1709_MS_Fe_Leu_incorp,eddy,eddy type,,7,1,2017-07-08 05:30:00,2017-07-15 06:56:00,24,26,-158,-158,CRS,1,0,2,4,,False,float
5685,Opedia,372,tblKM1709_MS_Fe_Leu_incorp,iron_treatment,iron treatment,,7,1,2017-07-08 05:30:00,2017-07-15 06:56:00,24,26,-158,-158,CRS,1,0,2,4,,False,float
5686,Opedia,372,tblKM1709_MS_Fe_Leu_incorp,light_treatment,light dark treatment,,7,1,2017-07-08 05:30:00,2017-07-15 06:56:00,24,26,-158,-158,CRS,1,0,2,4,,False,int
5687,Opedia,372,tblKM1709_MS_Fe_Leu_incorp,replicate,replicate number,,7,1,2017-07-08 05:30:00,2017-07-15 06:56:00,24,26,-158,-158,CRS,1,0,2,4,,False,nvarchar
5688,Opedia,372,tblKM1709_MS_Fe_Leu_incorp,leu_incorporation,leucine incorporation,pmol Leu/L/hr,7,1,2017-07-08 05:30:00,2017-07-15 06:56:00,24,26,-158,-158,CRS,1,2,2,4,,True,nvarchar
5689,Opedia,373,tblJR19950921_AMT01_CTD,station,Station ,,7,1,1995-09-25 12:47:00,1995-10-24 14:18:00,-50,48,-57,-9,CRS,1,0,2,4,,False,datetime
5690,Opedia,373,tblJR19950921_AMT01_CTD,local_cdi_ID,BODC Reference Number,,7,1,1995-09-25 12:47:00,1995-10-24 14:18:00,-50,48,-57,-9,CRS,1,0,2,4,,False,float
5691,Opedia,373,tblJR19950921_AMT01_CTD,bottle_depth,Sea Floor Depth,m,7,1,1995-09-25 12:47:00,1995-10-24 14:18:00,-50,48,-57,-9,CRS,1,5,2,4,,False,float
5694,Opedia,373,tblJR19950921_AMT01_CTD,potential_temperature_flag,Potential Temperature Flag,,7,1,1995-09-25 12:47:00,1995-10-24 14:18:00,-50,48,-57,-9,CRS,1,5,2,4,Flag                          Description\n   0                   no quality control\n   1                           good value\n   2                  probably good value\n   3                   probably bad value\n   4                            bad value\n   5                        changed value\n   6                value below detection\n   7                      value in excess\n   8                   interpolated value\n   9                        missing value\n   A           value phenomenon uncertain\n   Q  value below limit of quantification,False,int
5695,Opedia,373,tblJR19950921_AMT01_CTD,practical_salinity,Practical Salinity,,7,1,1995-09-25 12:47:00,1995-10-24 14:18:00,-50,48,-57,-9,CRS,1,5,2,4,Practical salinity of the water body by CTD and computation using UNESCO 1983 algorithm and calibration against independent measurements,True,float
5696,Opedia,373,tblJR19950921_AMT01_CTD,practical_salinity_flag,Practical Salinity Flag,,7,1,1995-09-25 12:47:00,1995-10-24 14:18:00,-50,48,-57,-9,CRS,1,5,2,4,Flag                          Description\n   0                   no quality control\n   1                           good value\n   2                  probably good value\n   3                   probably bad value\n   4                            bad value\n   5                        changed value\n   6                value below detection\n   7                      value in excess\n   8                   interpolated value\n   9                        missing value\n   A           value phenomenon uncertain\n   Q  value below limit of quantification,False,float
5698,Opedia,373,tblJR19950921_AMT01_CTD,sigma_theta_flag,Sigma Theta Flag,,7,1,1995-09-25 12:47:00,1995-10-24 14:18:00,-50,48,-57,-9,CRS,1,5,2,4,Flag                          Description\n   0                   no quality control\n   1                           good value\n   2                  probably good value\n   3                   probably bad value\n   4                            bad value\n   5                        changed value\n   6                value below detection\n   7                      value in excess\n   8                   interpolated value\n   9                        missing value\n   A           value phenomenon uncertain\n   Q  value below limit of quantification,False,int
5700,Opedia,373,tblJR19950921_AMT01_CTD,uncalibrated_CTD_temperature_flag,Uncalibrated CTD Temperature Flag,,7,1,1995-09-25 12:47:00,1995-10-24 14:18:00,-50,48,-57,-9,CRS,1,5,2,4,Flag                          Description\n   0                   no quality control\n   1                           good value\n   2                  probably good value\n   3                   probably bad value\n   4                            bad value\n   5                        changed value\n   6                value below detection\n   7                      value in excess\n   8                   interpolated value\n   9                        missing value\n   A           value phenomenon uncertain\n   Q  value below limit of quantification,False,int
5701,Opedia,374,tblJR19950921_AMT01_Nutrients,station,Sample collection via CTD or ship intake ,µmol/L,7,1,1995-09-25 01:00:00,1995-10-24 17:00:00,-51,49,-57,-6,CRS,1,0,2,4,,False,datetime
5702,Opedia,374,tblJR19950921_AMT01_Nutrients,local_cdi_ID,BODC reference number,,7,1,1995-09-25 01:00:00,1995-10-24 17:00:00,-51,49,-57,-6,CRS,1,0,2,4,,False,float
5703,Opedia,374,tblJR19950921_AMT01_Nutrients,bottle_depth,Seafloor depth,,7,1,1995-09-25 01:00:00,1995-10-24 17:00:00,-51,49,-57,-6,CRS,1,5,2,4,,False,float
5705,Opedia,374,tblJR19950921_AMT01_Nutrients,nitrate_flag,Nitrite Concentration flag,,7,1,1995-09-25 01:00:00,1995-10-24 17:00:00,-51,49,-57,-6,CRS,1,0,2,4,Flag                          Description\n   0                   no quality control\n   1                           good value\n   2                  probably good value\n   3                   probably bad value\n   4                            bad value\n   5                        changed value\n   6                value below detection\n   7                      value in excess\n   8                   interpolated value\n   9                        missing value\n   A           value phenomenon uncertain\n   Q  value below limit of quantification,False,nvarchar
5707,Opedia,374,tblJR19950921_AMT01_Nutrients,nitrate_nitrite_flag,Nitrate + Nitrite Concentration flag,,7,1,1995-09-25 01:00:00,1995-10-24 17:00:00,-51,49,-57,-6,CRS,1,0,2,4,Flag                          Description\n   0                   no quality control\n   1                           good value\n   2                  probably good value\n   3                   probably bad value\n   4                            bad value\n   5                        changed value\n   6                value below detection\n   7                      value in excess\n   8                   interpolated value\n   9                        missing value\n   A           value phenomenon uncertain\n   Q  value below limit of quantification,False,float
5709,Opedia,374,tblJR19950921_AMT01_Nutrients,phosphate_flag,Phosphate Concentration flag,,7,1,1995-09-25 01:00:00,1995-10-24 17:00:00,-51,49,-57,-6,CRS,1,0,2,4,Flag                          Description\n   0                   no quality control\n   1                           good value\n   2                  probably good value\n   3                   probably bad value\n   4                            bad value\n   5                        changed value\n   6                value below detection\n   7                      value in excess\n   8                   interpolated value\n   9                        missing value\n   A           value phenomenon uncertain\n   Q  value below limit of quantification,False,int
5710,Opedia,374,tblJR19950921_AMT01_Nutrients,sample_reference,Sample Reference Number,,7,1,1995-09-25 01:00:00,1995-10-24 17:00:00,-51,49,-57,-6,CRS,1,0,2,4,,False,float
5712,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Sample,samples filename from IFCB ,,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,"unique identifier for each IFCB syringe, images corresponding to this value can be found on IFCB dashboard",False,datetime
5713,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Acanthoica,Abundance of cells in genus Acanthoica,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5714,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Acanthometron,Abundance of cells in genus Acanthometron,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5715,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Acanthostaurus,Abundance of cells in genus Acanthostaurus,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,int
5716,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Achnanthes,Abundance of cells in genus Achnanthes,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,nvarchar
5717,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Actinoptychus,Abundance of cells in genus Actinoptychus,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5718,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Akashiwo,Abundance of cells in genus Akashiwo,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5719,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Alexandrium,Abundance of cells in genus Alexandrium,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5720,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Algirosphaera,Abundance of cells in genus Algirosphaera,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5721,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Amphidiniopsis,Abundance of cells in genus Amphidiniopsis,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5722,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Amphidinium,Abundance of cells in genus Amphidinium,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5723,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Amphilithium,Abundance of cells in genus Amphilithium,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5724,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Amphilonche,Abundance of cells in genus Amphilonche,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5725,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Amphipleura,Abundance of cells in genus Amphipleura,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5726,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Amphiprora,Abundance of cells in genus Amphiprora,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5727,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Amphorellopsis,Abundance of cells in genus Amphorellopsis,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5728,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Apedinella,Abundance of cells in genus Apedinella,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5729,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Apostrombidium,Abundance of cells in genus Apostrombidium,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5730,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Asterolampra,Abundance of cells in genus Asterolampra,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5731,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Asteromphalus,Abundance of cells in genus Asteromphalus,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5732,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Azadinium,Abundance of cells in genus Azadinium,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5733,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Bacteriastrum,Abundance of cells in genus Bacteriastrum,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5734,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Balechina,Abundance of cells in genus Balechina,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5735,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Boradinium,Abundance of cells in genus Boradinium,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5736,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Braarudosphaera,Abundance of cells in genus Braarudosphaera,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5737,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Calliacantha,Abundance of cells in genus Calliacantha,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5738,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Caloneis,Abundance of cells in genus Caloneis,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5739,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Cerataulina,Abundance of cells in genus Cerataulina,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5740,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Ceratium,Abundance of cells in genus Ceratium,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5741,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Ceratoperidinium,Abundance of cells in genus Ceratoperidinium,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5742,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Chaetoceros,Abundance of cells in genus Chaetoceros,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5743,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Chrysidiastrum,Abundance of cells in genus Chrysidiastrum,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5744,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Chrysochromulina,Abundance of cells in genus Chrysochromulina,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5745,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Coccolithus,Abundance of cells in genus Coccolithus,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5746,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Cocconeis,Abundance of cells in genus Cocconeis,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5747,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Cochlodinium,Abundance of cells in genus Cochlodinium,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5748,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Codonellopsis,Abundance of cells in genus Codonellopsis,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5749,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Corethron,Abundance of cells in genus Corethron,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5750,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Corymbellus,Abundance of cells in genus Corymbellus,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5751,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Corythodinium,Abundance of cells in genus Corythodinium,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5752,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Coscinodiscus,Abundance of cells in genus Coscinodiscus,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5753,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Cyclotella,Abundance of cells in genus Cyclotella,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5754,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Cylindrotheca,Abundance of cells in genus Cylindrotheca,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5755,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Cymbella,Abundance of cells in genus Cymbella,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5756,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Cyttarocylis,Abundance of cells in genus Cyttarocylis,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5757,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Dactyliosolen,Abundance of cells in genus Dactyliosolen,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5758,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Dicroerisma,Abundance of cells in genus Dicroerisma,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5759,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Dictyocha,Abundance of cells in genus Dictyocha,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5760,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Didinium,Abundance of cells in genus Didinium,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5761,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Dinophysis,Abundance of cells in genus Dinophysis,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5762,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Discoaster,Abundance of cells in genus Discoaster,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5763,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Discophaera,Abundance of cells in genus Discophaera,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5764,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Distephanus,Abundance of cells in genus Distephanus,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5765,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Durinskia,Abundance of cells in genus Durinskia,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5766,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Emiliania,Abundance of cells in genus Emiliania,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5767,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Epiplocycloides,Abundance of cells in genus Epiplocycloides,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5768,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Epipyxis,Abundance of cells in genus Epipyxis,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5769,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Erythropsidinium,Abundance of cells in genus Erythropsidinium,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5770,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Eucampia,Abundance of cells in genus Eucampia,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5771,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Euglena,Abundance of cells in genus Euglena,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5772,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Eunotogramma,Abundance of cells in genus Eunotogramma,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5773,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Euplote,Abundance of cells in genus Euplote,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5774,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Eutintinnus,Abundance of cells in genus Eutintinnus,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5775,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Eutreptiella,Abundance of cells in genus Eutreptiella,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5776,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Favella,Abundance of cells in genus Favella,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5777,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Foissneridium,Abundance of cells in genus Foissneridium,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5778,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Fragilaria,Abundance of cells in genus Fragilaria,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5779,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Fragilariopsis,Abundance of cells in genus Fragilariopsis,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5780,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Frustulia,Abundance of cells in genus Frustulia,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5781,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Gambierdiscus,Abundance of cells in genus Gambierdiscus,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
5782,Opedia,375,tblMGL1704_Gradients2_IFCB_Abundance,Gephyrocapsa,Abundance of cells in genus Gephyrocapsa,cells L-1,7,1,2017-05-30 22:39:00,2017-06-13 06:07:00,24,42,-158,-157,CRS,1,33,2,18,,True,float
